point_index,x,y,z,x_D,y_D,z_D,nut,nutEq_true,nut_pred,delta_nut_true,delta_nut_pred,delta_error,relative_error,ID,ax,theta,z_original,ax_d,z_d
125853,1582.0,8.881784e-16,869.2222,12.555555,7.0490355e-18,6.898589,33.31605,1.1481626,-1.6132889,-32.16789,-34.92934,-2.7614517,0.08584498,1,1587.0,-1.5707963267948966,869.2222,12.595238095238095,6.898589
125854,1526.0,-8.881784e-16,869.22253,12.111111,-7.0490355e-18,6.8985915,33.30861,1.1959974,-1.627758,-32.11261,-34.936367,-2.8237572,0.08793297,1,1531.0,-1.5707963267948966,869.22253,12.15079365079365,6.8985915
125855,1498.0,-8.881784e-16,869.22253,11.888889,-7.0490355e-18,6.8985915,33.295986,1.22648,-1.63591,-32.069508,-34.931896,-2.8623886,0.08925577,1,1503.0,-1.5707963267948966,869.22253,11.928571428571429,6.8985915
125856,1470.0,8.881784e-16,869.222,11.666667,7.0490355e-18,6.898587,33.278614,1.2553186,-1.6445999,-32.023296,-34.923214,-2.8999176,0.0905565,1,1475.0,-1.5707963267948966,869.222,11.706349206349206,6.898587
125857,1554.0,-8.881784e-16,896.978,12.333333,-7.0490355e-18,7.118873,33.273922,1.1866971,-1.8968735,-32.087223,-35.170795,-3.0835724,0.0960997,1,1559.0,-1.5707963267948966,896.978,12.373015873015873,7.118873
125858,1582.0,1.7763568e-15,896.97784,12.555555,1.4098071e-17,7.1188717,33.27449,1.0914268,-1.8891029,-32.183064,-35.163593,-2.9805298,0.092611745,1,1587.0,-1.5707963267948966,896.97784,12.595238095238095,7.1188717
125859,1526.0,0.0,896.978,12.111111,0.0,7.118873,33.267807,1.2848715,-1.9052887,-31.982935,-35.173096,-3.1901608,0.09974571,1,1531.0,-1.5707963267948966,896.978,12.15079365079365,7.118873
125860,1498.0,0.0,896.978,11.888889,0.0,7.118873,33.25558,1.3722703,-1.914402,-31.88331,-35.169983,-3.2866726,0.10308442,1,1503.0,-1.5707963267948966,896.978,11.928571428571429,7.118873
125861,1470.0,0.0,896.9776,11.666667,0.0,7.11887,33.238605,1.4274802,-1.9240608,-31.811125,-35.162666,-3.3515415,0.10535753,1,1475.0,-1.5707963267948966,896.9776,11.706349206349206,7.11887
125864,1526.0,-8.881784e-16,924.7335,12.111111,-7.0490355e-18,7.3391547,33.665188,1.0702672,-2.1340332,-32.59492,-35.79922,-3.2043,0.09830672,1,1531.0,-1.5707963267948966,924.7335,12.15079365079365,7.3391547
125865,1498.0,-8.881784e-16,924.7335,11.888889,-7.0490355e-18,7.3391547,33.667572,1.1337478,-2.1423988,-32.533825,-35.80997,-3.276146,0.100699686,1,1503.0,-1.5707963267948966,924.7335,11.928571428571429,7.3391547
125866,1470.0,2.6645353e-15,924.7332,11.666667,2.1147106e-17,7.3391523,33.66995,1.1676624,-2.1508522,-32.502285,-35.8208,-3.3185158,0.102101,1,1475.0,-1.5707963267948966,924.7332,11.706349206349206,7.3391523
125882,1862.0,-8.881784e-16,813.7016,14.777778,-7.0490355e-18,6.457949,32.05189,1.1404675,-1.127636,-30.911425,-33.179527,-2.2681026,0.07337425,1,1867.0,-1.5707963267948966,813.7016,14.817460317460318,6.457949
125883,1890.0,-8.881784e-16,813.70197,15.0,-7.0490355e-18,6.457952,32.04586,1.0806918,-1.1231346,-30.965168,-33.168995,-2.203827,0.07117116,1,1895.0,-1.5707963267948966,813.70197,15.03968253968254,6.457952
125884,1834.0,-8.881784e-16,813.709,14.555555,-7.0490355e-18,6.458008,32.057384,1.1817622,-1.1321182,-30.875622,-33.189503,-2.313881,0.074942,1,1839.0,-1.5707963267948966,813.709,14.595238095238095,6.458008
125885,1806.0,1.7763568e-15,813.70935,14.333333,1.4098071e-17,6.4580107,32.077377,1.1918911,-1.1355362,-30.885487,-33.212914,-2.327427,0.075356655,1,1811.0,-1.5707963267948966,813.70935,14.373015873015873,6.4580107
